ID,study,resource,donation,pie
R_7pyDkaMZCi6WxA5,Study 7,Mug: least liked,8,10
R_7pyDkaMZCi6WxA5,Study 7,Notebook: least liked,9,10
R_7q1vcjXs8xbMMNu,Study 7,Money,5,10
R_7q3dKWSvE0djNRE,Study 7,Money,0,10
R_7qEmiEZ1ki92EZG,Study 7,Bottle: most liked,4,10
R_7qEmiEZ1ki92EZG,Study 7,Mug: most liked,4,10
R_7qEmiEZ1ki92EZG,Study 7,Notebook: most liked,4,10
R_7qPUlfAACmvHwMi,Study 7,Bottle: least liked,8,10
R_7qPUlfAACmvHwMi,Study 7,Mug: least liked,9,10
R_7qPUlfAACmvHwMi,Study 7,Notebook: least liked,9,10
R_7qgOYx8YDgz5mum,Study 7,Bottle: most liked,9,10
R_7qgOYx8YDgz5mum,Study 7,Mug: most liked,9,10
R_7qgOYx8YDgz5mum,Study 7,Notebook: most liked,9,10
R_7r1arBhZJgfkBT8,Study 7,Bottle: least liked,10,10
R_7r1arBhZJgfkBT8,Study 7,Mug: least liked,10,10
R_7r1arBhZJgfkBT8,Study 7,Notebook: least liked,10,10
R_7rUhDUlGwV0CtPj,Study 7,Money,5,10
R_7rkbMoQDO4OEIqR,Study 7,Bottle: least liked,8,10
R_7rkbMoQDO4OEIqR,Study 7,Mug: least liked,8,10
R_7rkbMoQDO4OEIqR,Study 7,Notebook: least liked,6,10
R_7ro3Yq6febcy0f3,Study 7,Bottle: most liked,5,10
R_7ro3Yq6febcy0f3,Study 7,Mug: most liked,5,10
R_7ro3Yq6febcy0f3,Study 7,Notebook: most liked,5,10
R_7rvcQA8qNO8JAY8,Study 7,Bottle: most liked,5,10
R_7rvcQA8qNO8JAY8,Study 7,Mug: most liked,10,10
R_7rvcQA8qNO8JAY8,Study 7,Notebook: most liked,5,10
R_7rwS4Kz9gletBTD,Study 7,Bottle: least liked,9,10
R_7rwS4Kz9gletBTD,Study 7,Mug: least liked,10,10
R_7rwS4Kz9gletBTD,Study 7,Notebook: least liked,9,10
R_7sdiRWc8Lkakpdr,Study 7,Bottle: least liked,5,10
R_7sdiRWc8Lkakpdr,Study 7,Mug: least liked,5,10
R_7sdiRWc8Lkakpdr,Study 7,Notebook: least liked,5,10
R_7sdn9OD1gmPuyXr,Study 7,Bottle: most liked,5,10
R_7sdn9OD1gmPuyXr,Study 7,Mug: most liked,5,10
R_7sdn9OD1gmPuyXr,Study 7,Notebook: most liked,5,10
R_7sfeOFKNgSooHGV,Study 7,Bottle: most liked,5,10
R_7sfeOFKNgSooHGV,Study 7,Mug: most liked,5,10
R_7sfeOFKNgSooHGV,Study 7,Notebook: most liked,5,10
R_7t6QCAp2Cv1oQfL,Study 7,Bottle: least liked,9,10
R_7t6QCAp2Cv1oQfL,Study 7,Mug: least liked,9,10
R_7t6QCAp2Cv1oQfL,Study 7,Notebook: least liked,8,10
R_7t9ju8t2DU5nbHg,Study 7,Money,5,10
R_7tbtwh3rizOlgdc,Study 7,Bottle: most liked,5,10
R_7tbtwh3rizOlgdc,Study 7,Mug: most liked,5,10
R_7tbtwh3rizOlgdc,Study 7,Notebook: most liked,5,10
R_7u3AxGfEphK9mXT,Study 7,Bottle: least liked,10,10
R_7u3AxGfEphK9mXT,Study 7,Mug: least liked,10,10
R_7u3AxGfEphK9mXT,Study 7,Notebook: least liked,10,10
R_7u89b0WioItiUNj,Study 7,Bottle: most liked,5,10
R_7u89b0WioItiUNj,Study 7,Mug: most liked,5,10
R_7u89b0WioItiUNj,Study 7,Notebook: most liked,5,10
R_7ueNVgi6li6uagp,Study 7,Bottle: least liked,10,10
R_7ueNVgi6li6uagp,Study 7,Mug: least liked,10,10
R_7ueNVgi6li6uagp,Study 7,Notebook: least liked,10,10
R_7wgfeoYBsZIGCaZ,Study 7,Bottle: least liked,5,10
R_7wgfeoYBsZIGCaZ,Study 7,Mug: least liked,10,10
R_7wgfeoYBsZIGCaZ,Study 7,Notebook: least liked,8,10
R_7zBZbijBoLPF5iT,Study 7,Bottle: least liked,10,10
R_7zBZbijBoLPF5iT,Study 7,Mug: least liked,10,10
R_7zBZbijBoLPF5iT,Study 7,Notebook: least liked,10,10
R_7zTr7ME991JAfUs,Study 7,Bottle: least liked,10,10
R_7zTr7ME991JAfUs,Study 7,Mug: least liked,10,10
R_7zTr7ME991JAfUs,Study 7,Notebook: least liked,10,10
R_8fw1TRIbQ7PeQbQ,Study 7,Money,5,10
R_8mpA7zC87r2ptCN,Study 7,Bottle: least liked,8,10
R_8mpA7zC87r2ptCN,Study 7,Mug: least liked,5,10
R_8mpA7zC87r2ptCN,Study 7,Notebook: least liked,10,10
R_1EXcncGFap5fJuE,Study 8,Money,1,6
R_1EXcncGFap5fJuE,Study 8,Chocolate,3,6
R_1EXcncGFap5fJuE,Study 8,Chocolate + likeability,2,6
R_1EXcncGFap5fJuE,Study 8,Chocolate + fungibility,3,6
R_viBzVvF1tjnoEMN,Study 8,Money,2,6
R_viBzVvF1tjnoEMN,Study 8,Chocolate,3,6
R_viBzVvF1tjnoEMN,Study 8,Chocolate + likeability,2,6
R_viBzVvF1tjnoEMN,Study 8,Chocolate + fungibility,4,6
R_x9jLZwRhF72VOqR,Study 8,Money,3,6
R_x9jLZwRhF72VOqR,Study 8,Chocolate,6,6
R_x9jLZwRhF72VOqR,Study 8,Chocolate + likeability,6,6
R_x9jLZwRhF72VOqR,Study 8,Chocolate + fungibility,3,6
R_3D5Z6dxTEs5itQB,Study 8,Money,3,6
R_3D5Z6dxTEs5itQB,Study 8,Chocolate,3,6
R_3D5Z6dxTEs5itQB,Study 8,Chocolate + likeability,3,6
R_3D5Z6dxTEs5itQB,Study 8,Chocolate + fungibility,3,6
R_2eWFaQiuJ1xrE5T,Study 8,Money,1,6
R_2eWFaQiuJ1xrE5T,Study 8,Chocolate,3,6
R_2eWFaQiuJ1xrE5T,Study 8,Chocolate + likeability,3,6
R_2eWFaQiuJ1xrE5T,Study 8,Chocolate + fungibility,2,6
R_21vX6owAzqU362a,Study 8,Money,3,6
R_21vX6owAzqU362a,Study 8,Chocolate,3,6
R_21vX6owAzqU362a,Study 8,Chocolate + likeability,3,6
R_21vX6owAzqU362a,Study 8,Chocolate + fungibility,3,6
R_30vsw2O4uEbEbGk,Study 8,Money,0,6
R_30vsw2O4uEbEbGk,Study 8,Chocolate,0,6
R_30vsw2O4uEbEbGk,Study 8,Chocolate + likeability,0,6
R_30vsw2O4uEbEbGk,Study 8,Chocolate + fungibility,0,6
R_3EAcIOBBdFpL0gE,Study 8,Money,3,6
R_3EAcIOBBdFpL0gE,Study 8,Chocolate,3,6
R_3EAcIOBBdFpL0gE,Study 8,Chocolate + likeability,3,6
R_3EAcIOBBdFpL0gE,Study 8,Chocolate + fungibility,3,6
R_1j95liDXbmGtost,Study 8,Money,0,6
R_1j95liDXbmGtost,Study 8,Chocolate,1,6
R_1j95liDXbmGtost,Study 8,Chocolate + likeability,1,6
R_1j95liDXbmGtost,Study 8,Chocolate + fungibility,0,6
R_ukxJb6SfECOYQrD,Study 8,Money,2,6
R_ukxJb6SfECOYQrD,Study 8,Chocolate,3,6
R_ukxJb6SfECOYQrD,Study 8,Chocolate + likeability,2,6
R_ukxJb6SfECOYQrD,Study 8,Chocolate + fungibility,2,6
R_1DD9F79yZN28qlF,Study 8,Money,3,6
R_1DD9F79yZN28qlF,Study 8,Chocolate,3,6
R_1DD9F79yZN28qlF,Study 8,Chocolate + likeability,3,6
R_1DD9F79yZN28qlF,Study 8,Chocolate + fungibility,3,6
R_2dDV3AWf4E2sTRA,Study 8,Money,2,6
R_2dDV3AWf4E2sTRA,Study 8,Chocolate,3,6
R_2dDV3AWf4E2sTRA,Study 8,Chocolate + likeability,3,6
R_2dDV3AWf4E2sTRA,Study 8,Chocolate + fungibility,2,6
R_1RDS8Aj4oppWzCx,Study 8,Money,3,6
R_1RDS8Aj4oppWzCx,Study 8,Chocolate,3,6
R_1RDS8Aj4oppWzCx,Study 8,Chocolate + likeability,3,6
R_1RDS8Aj4oppWzCx,Study 8,Chocolate + fungibility,3,6
R_RQbLPwVm8GSVHep,Study 8,Money,3,6
R_RQbLPwVm8GSVHep,Study 8,Chocolate,3,6
R_RQbLPwVm8GSVHep,Study 8,Chocolate + likeability,3,6
R_RQbLPwVm8GSVHep,Study 8,Chocolate + fungibility,3,6
R_2P0ca40gibqUoYX,Study 8,Money,0,6
R_2P0ca40gibqUoYX,Study 8,Chocolate,0,6
R_2P0ca40gibqUoYX,Study 8,Chocolate + likeability,0,6
R_2P0ca40gibqUoYX,Study 8,Chocolate + fungibility,0,6
R_2U3kEuV90Q4KASy,Study 8,Money,3,6
R_2U3kEuV90Q4KASy,Study 8,Chocolate,3,6
R_2U3kEuV90Q4KASy,Study 8,Chocolate + likeability,3,6
R_2U3kEuV90Q4KASy,Study 8,Chocolate + fungibility,3,6
R_2ceKaAbgPgMkSog,Study 8,Money,3,6
R_2ceKaAbgPgMkSog,Study 8,Chocolate,5,6
R_2ceKaAbgPgMkSog,Study 8,Chocolate + likeability,3,6
R_2ceKaAbgPgMkSog,Study 8,Chocolate + fungibility,3,6
R_339IQTGf3OZzUR7,Study 8,Money,0,6
R_339IQTGf3OZzUR7,Study 8,Chocolate,2,6
R_339IQTGf3OZzUR7,Study 8,Chocolate + likeability,2,6
R_339IQTGf3OZzUR7,Study 8,Chocolate + fungibility,0,6
R_27EAExCo2aLoHVM,Study 8,Money,3,6
R_27EAExCo2aLoHVM,Study 8,Chocolate,4,6
R_27EAExCo2aLoHVM,Study 8,Chocolate + likeability,4,6
R_27EAExCo2aLoHVM,Study 8,Chocolate + fungibility,4,6
R_2zjRo8prx4dBbPw,Study 8,Money,0,6
R_2zjRo8prx4dBbPw,Study 8,Chocolate,0,6
R_2zjRo8prx4dBbPw,Study 8,Chocolate + likeability,0,6
R_2zjRo8prx4dBbPw,Study 8,Chocolate + fungibility,0,6
R_27vR64r93xMjXCo,Study 8,Money,3,6
R_27vR64r93xMjXCo,Study 8,Chocolate,3,6
R_27vR64r93xMjXCo,Study 8,Chocolate + likeability,3,6
R_27vR64r93xMjXCo,Study 8,Chocolate + fungibility,3,6
R_1hXw9bpI0RBK2wz,Study 8,Money,3,6
R_1hXw9bpI0RBK2wz,Study 8,Chocolate,3,6
R_1hXw9bpI0RBK2wz,Study 8,Chocolate + likeability,3,6
R_1hXw9bpI0RBK2wz,Study 8,Chocolate + fungibility,2,6
R_32OMk67dytUXYbd,Study 8,Money,3,6
R_32OMk67dytUXYbd,Study 8,Chocolate,3,6
R_32OMk67dytUXYbd,Study 8,Chocolate + likeability,2,6
R_32OMk67dytUXYbd,Study 8,Chocolate + fungibility,1,6
R_2q93FWnJIhBtX4I,Study 8,Money,3,6
R_2q93FWnJIhBtX4I,Study 8,Chocolate,3,6
R_2q93FWnJIhBtX4I,Study 8,Chocolate + likeability,3,6
R_2q93FWnJIhBtX4I,Study 8,Chocolate + fungibility,2,6
R_1eRG4WPvIXKJn8C,Study 8,Money,3,6
R_1eRG4WPvIXKJn8C,Study 8,Chocolate,6,6
R_1eRG4WPvIXKJn8C,Study 8,Chocolate + likeability,3,6
R_1eRG4WPvIXKJn8C,Study 8,Chocolate + fungibility,3,6
R_31LPvKmSn8w5xY3,Study 8,Money,2,6
R_31LPvKmSn8w5xY3,Study 8,Chocolate,4,6
R_31LPvKmSn8w5xY3,Study 8,Chocolate + likeability,3,6
R_31LPvKmSn8w5xY3,Study 8,Chocolate + fungibility,2,6
R_1jm7gUfgfvR3mOi,Study 8,Money,3,6
R_1jm7gUfgfvR3mOi,Study 8,Chocolate,6,6
R_1jm7gUfgfvR3mOi,Study 8,Chocolate + likeability,3,6
R_1jm7gUfgfvR3mOi,Study 8,Chocolate + fungibility,3,6
R_Pu1QGDGYoU3iJpv,Study 8,Money,0,6
R_Pu1QGDGYoU3iJpv,Study 8,Chocolate,1,6
R_Pu1QGDGYoU3iJpv,Study 8,Chocolate + likeability,1,6
R_Pu1QGDGYoU3iJpv,Study 8,Chocolate + fungibility,0,6
R_2PaOvAWoyC2GKhn,Study 8,Money,2,6
R_2PaOvAWoyC2GKhn,Study 8,Chocolate,3,6
R_2PaOvAWoyC2GKhn,Study 8,Chocolate + likeability,2,6
R_2PaOvAWoyC2GKhn,Study 8,Chocolate + fungibility,2,6
R_2xVmo9sH4oqjLCT,Study 8,Money,0,6
R_2xVmo9sH4oqjLCT,Study 8,Chocolate,3,6
R_2xVmo9sH4oqjLCT,Study 8,Chocolate + likeability,3,6
R_2xVmo9sH4oqjLCT,Study 8,Chocolate + fungibility,0,6
R_2t4iHAnAUpIz2Ik,Study 8,Money,2,6
R_2t4iHAnAUpIz2Ik,Study 8,Chocolate,2,6
R_2t4iHAnAUpIz2Ik,Study 8,Chocolate + likeability,2,6
R_2t4iHAnAUpIz2Ik,Study 8,Chocolate + fungibility,1,6
R_2uy8Ggr2BQMDY6m,Study 8,Money,0,6
R_2uy8Ggr2BQMDY6m,Study 8,Chocolate,0,6
R_2uy8Ggr2BQMDY6m,Study 8,Chocolate + likeability,0,6
R_2uy8Ggr2BQMDY6m,Study 8,Chocolate + fungibility,0,6
R_26i45N8c6WyBY2I,Study 8,Money,3,6
R_26i45N8c6WyBY2I,Study 8,Chocolate,3,6
R_26i45N8c6WyBY2I,Study 8,Chocolate + likeability,2,6
R_26i45N8c6WyBY2I,Study 8,Chocolate + fungibility,3,6
R_b2YH8PhfUMGkHm1,Study 8,Money,2,6
R_b2YH8PhfUMGkHm1,Study 8,Chocolate,3,6
R_b2YH8PhfUMGkHm1,Study 8,Chocolate + likeability,3,6
R_b2YH8PhfUMGkHm1,Study 8,Chocolate + fungibility,2,6
R_2WHlDIZn43nOkUy,Study 8,Money,2,6
R_2WHlDIZn43nOkUy,Study 8,Chocolate,2,6
R_2WHlDIZn43nOkUy,Study 8,Chocolate + likeability,1,6
R_2WHlDIZn43nOkUy,Study 8,Chocolate + fungibility,3,6
R_3frClxnzCPiZInh,Study 8,Money,2,6
R_3frClxnzCPiZInh,Study 8,Chocolate,2,6
R_3frClxnzCPiZInh,Study 8,Chocolate + likeability,2,6
R_3frClxnzCPiZInh,Study 8,Chocolate + fungibility,3,6
R_b2Bo72iP0WoqxRT,Study 8,Money,2,6
R_b2Bo72iP0WoqxRT,Study 8,Chocolate,3,6
R_b2Bo72iP0WoqxRT,Study 8,Chocolate + likeability,3,6
R_b2Bo72iP0WoqxRT,Study 8,Chocolate + fungibility,2,6
R_vul1HLVPs7acdTr,Study 8,Money,3,6
R_vul1HLVPs7acdTr,Study 8,Chocolate,3,6
R_vul1HLVPs7acdTr,Study 8,Chocolate + likeability,3,6
R_vul1HLVPs7acdTr,Study 8,Chocolate + fungibility,3,6
R_3QKuBgY7aERGCi5,Study 8,Money,3,6
R_3QKuBgY7aERGCi5,Study 8,Chocolate,3,6
R_3QKuBgY7aERGCi5,Study 8,Chocolate + likeability,3,6
R_3QKuBgY7aERGCi5,Study 8,Chocolate + fungibility,3,6
R_3PiDjehoPfKGvYq,Study 8,Money,6,6
R_3PiDjehoPfKGvYq,Study 8,Chocolate,4,6
R_3PiDjehoPfKGvYq,Study 8,Chocolate + likeability,4,6
R_3PiDjehoPfKGvYq,Study 8,Chocolate + fungibility,5,6
R_1QhGRAPGfPlq3i4,Study 8,Money,3,6
R_1QhGRAPGfPlq3i4,Study 8,Chocolate,5,6
R_1QhGRAPGfPlq3i4,Study 8,Chocolate + likeability,3,6
R_1QhGRAPGfPlq3i4,Study 8,Chocolate + fungibility,3,6
R_3ltR9dIpQrEq4bk,Study 8,Money,1,6
R_3ltR9dIpQrEq4bk,Study 8,Chocolate,2,6
R_3ltR9dIpQrEq4bk,Study 8,Chocolate + likeability,2,6
R_3ltR9dIpQrEq4bk,Study 8,Chocolate + fungibility,1,6
R_RhsVwCANbuHH2nf,Study 8,Money,1,6
R_RhsVwCANbuHH2nf,Study 8,Chocolate,3,6
R_RhsVwCANbuHH2nf,Study 8,Chocolate + likeability,1,6
R_RhsVwCANbuHH2nf,Study 8,Chocolate + fungibility,2,6
R_2dL1MNG8us9igjM,Study 8,Money,3,6
R_2dL1MNG8us9igjM,Study 8,Chocolate,3,6
R_2dL1MNG8us9igjM,Study 8,Chocolate + likeability,3,6
R_2dL1MNG8us9igjM,Study 8,Chocolate + fungibility,3,6
R_Oj10JMM87BIkA2R,Study 8,Money,0,6
R_Oj10JMM87BIkA2R,Study 8,Chocolate,0,6
R_Oj10JMM87BIkA2R,Study 8,Chocolate + likeability,0,6
R_Oj10JMM87BIkA2R,Study 8,Chocolate + fungibility,0,6
R_1pm0daAwzQkrOQ2,Study 8,Money,0,6
R_1pm0daAwzQkrOQ2,Study 8,Chocolate,0,6
R_1pm0daAwzQkrOQ2,Study 8,Chocolate + likeability,0,6
R_1pm0daAwzQkrOQ2,Study 8,Chocolate + fungibility,0,6
R_10GyyxaK4sC2PNZ,Study 8,Money,3,6
R_10GyyxaK4sC2PNZ,Study 8,Chocolate,3,6
R_10GyyxaK4sC2PNZ,Study 8,Chocolate + likeability,3,6
R_10GyyxaK4sC2PNZ,Study 8,Chocolate + fungibility,3,6
R_12nXCElfVvrBZGU,Study 8,Money,1,6
R_12nXCElfVvrBZGU,Study 8,Chocolate,2,6
R_12nXCElfVvrBZGU,Study 8,Chocolate + likeability,2,6
R_12nXCElfVvrBZGU,Study 8,Chocolate + fungibility,2,6
R_30ejXnZxLnb0IMl,Study 8,Money,0,6
R_30ejXnZxLnb0IMl,Study 8,Chocolate,0,6
R_30ejXnZxLnb0IMl,Study 8,Chocolate + likeability,0,6
R_30ejXnZxLnb0IMl,Study 8,Chocolate + fungibility,0,6
R_1CwoNNLx0tuxCnU,Study 8,Money,0,6
R_1CwoNNLx0tuxCnU,Study 8,Chocolate,3,6
R_1CwoNNLx0tuxCnU,Study 8,Chocolate + likeability,0,6
R_1CwoNNLx0tuxCnU,Study 8,Chocolate + fungibility,0,6
R_1CC30agz21U0lC1,Study 8,Money,3,6
R_1CC30agz21U0lC1,Study 8,Chocolate,3,6
R_1CC30agz21U0lC1,Study 8,Chocolate + likeability,3,6
R_1CC30agz21U0lC1,Study 8,Chocolate + fungibility,3,6
R_3Je0NrlATy82SHP,Study 8,Money,0,6
R_3Je0NrlATy82SHP,Study 8,Chocolate,0,6
R_3Je0NrlATy82SHP,Study 8,Chocolate + likeability,0,6
R_3Je0NrlATy82SHP,Study 8,Chocolate + fungibility,0,6
R_2TmyS5NHWpIPMSt,Study 8,Money,3,6
R_2TmyS5NHWpIPMSt,Study 8,Chocolate,3,6
R_2TmyS5NHWpIPMSt,Study 8,Chocolate + likeability,2,6
R_2TmyS5NHWpIPMSt,Study 8,Chocolate + fungibility,3,6
R_2VeIx0IW6b3FGnq,Study 8,Money,3,6
R_2VeIx0IW6b3FGnq,Study 8,Chocolate,3,6
R_2VeIx0IW6b3FGnq,Study 8,Chocolate + likeability,3,6
R_2VeIx0IW6b3FGnq,Study 8,Chocolate + fungibility,3,6
R_1GNPUWVPuifHNul,Study 8,Money,1,6
R_1GNPUWVPuifHNul,Study 8,Chocolate,3,6
R_1GNPUWVPuifHNul,Study 8,Chocolate + likeability,3,6
R_1GNPUWVPuifHNul,Study 8,Chocolate + fungibility,2,6
R_2zj9ArO5Y08PChd,Study 8,Money,3,6
R_2zj9ArO5Y08PChd,Study 8,Chocolate,3,6
R_2zj9ArO5Y08PChd,Study 8,Chocolate + likeability,3,6
R_2zj9ArO5Y08PChd,Study 8,Chocolate + fungibility,0,6
R_22MvGhtd4aK42B4,Study 8,Money,3,6
R_22MvGhtd4aK42B4,Study 8,Chocolate,3,6
R_22MvGhtd4aK42B4,Study 8,Chocolate + likeability,3,6
R_22MvGhtd4aK42B4,Study 8,Chocolate + fungibility,3,6
R_1mL6mPUm8CIWqF8,Study 8,Money,0,6
R_1mL6mPUm8CIWqF8,Study 8,Chocolate,3,6
R_1mL6mPUm8CIWqF8,Study 8,Chocolate + likeability,3,6
R_1mL6mPUm8CIWqF8,Study 8,Chocolate + fungibility,0,6
R_1j8O3h1teOiqAQ3,Study 8,Money,3,6
R_1j8O3h1teOiqAQ3,Study 8,Chocolate,3,6
R_1j8O3h1teOiqAQ3,Study 8,Chocolate + likeability,3,6
R_1j8O3h1teOiqAQ3,Study 8,Chocolate + fungibility,3,6
R_SBuayBOFk4xG7Qd,Study 8,Money,0,6
R_SBuayBOFk4xG7Qd,Study 8,Chocolate,6,6
R_SBuayBOFk4xG7Qd,Study 8,Chocolate + likeability,0,6
R_SBuayBOFk4xG7Qd,Study 8,Chocolate + fungibility,0,6
R_pypHQHSnx5PFUrf,Study 8,Money,1,6
R_pypHQHSnx5PFUrf,Study 8,Chocolate,3,6
R_pypHQHSnx5PFUrf,Study 8,Chocolate + likeability,1,6
R_pypHQHSnx5PFUrf,Study 8,Chocolate + fungibility,2,6
R_2CBVnkfAXWuGQFj,Study 8,Money,0,6
R_2CBVnkfAXWuGQFj,Study 8,Chocolate,6,6
R_2CBVnkfAXWuGQFj,Study 8,Chocolate + likeability,1,6
R_2CBVnkfAXWuGQFj,Study 8,Chocolate + fungibility,0,6
R_1hQn3ycg5feOh6S,Study 8,Money,6,6
R_1hQn3ycg5feOh6S,Study 8,Chocolate,6,6
R_1hQn3ycg5feOh6S,Study 8,Chocolate + likeability,6,6
R_1hQn3ycg5feOh6S,Study 8,Chocolate + fungibility,6,6
R_2zzRBiBrsenjtZD,Study 8,Money,0,6
R_2zzRBiBrsenjtZD,Study 8,Chocolate,5,6
R_2zzRBiBrsenjtZD,Study 8,Chocolate + likeability,1,6
R_2zzRBiBrsenjtZD,Study 8,Chocolate + fungibility,0,6
R_3qEGWTSTZpVWAe0,Study 8,Money,0,6
R_3qEGWTSTZpVWAe0,Study 8,Chocolate,0,6
R_3qEGWTSTZpVWAe0,Study 8,Chocolate + likeability,0,6
R_3qEGWTSTZpVWAe0,Study 8,Chocolate + fungibility,0,6
R_3sgYEMBouHn6Ca9,Study 8,Money,2,6
R_3sgYEMBouHn6Ca9,Study 8,Chocolate,2,6
R_3sgYEMBouHn6Ca9,Study 8,Chocolate + likeability,2,6
R_3sgYEMBouHn6Ca9,Study 8,Chocolate + fungibility,2,6
R_sdlgp9kN5xOSZqN,Study 8,Money,0,6
R_sdlgp9kN5xOSZqN,Study 8,Chocolate,6,6
R_sdlgp9kN5xOSZqN,Study 8,Chocolate + likeability,0,6
R_sdlgp9kN5xOSZqN,Study 8,Chocolate + fungibility,0,6
R_12nea1iWZxzqcxP,Study 8,Money,0,6
R_12nea1iWZxzqcxP,Study 8,Chocolate,3,6
R_12nea1iWZxzqcxP,Study 8,Chocolate + likeability,3,6
R_12nea1iWZxzqcxP,Study 8,Chocolate + fungibility,0,6
R_TbXh94YmMRAf39v,Study 8,Money,3,6
R_TbXh94YmMRAf39v,Study 8,Chocolate,3,6
R_TbXh94YmMRAf39v,Study 8,Chocolate + likeability,2,6
R_TbXh94YmMRAf39v,Study 8,Chocolate + fungibility,3,6
R_WerC5u9Kh0J5oOt,Study 8,Money,3,6
R_WerC5u9Kh0J5oOt,Study 8,Chocolate,3,6
R_WerC5u9Kh0J5oOt,Study 8,Chocolate + likeability,2,6
R_WerC5u9Kh0J5oOt,Study 8,Chocolate + fungibility,3,6
R_2tsdNVrLihpv9ca,Study 8,Money,2,6
R_2tsdNVrLihpv9ca,Study 8,Chocolate,2,6
R_2tsdNVrLihpv9ca,Study 8,Chocolate + likeability,1,6
R_2tsdNVrLihpv9ca,Study 8,Chocolate + fungibility,2,6
R_R5hYH98X0MZHRrH,Study 8,Money,1,6
R_R5hYH98X0MZHRrH,Study 8,Chocolate,3,6
R_R5hYH98X0MZHRrH,Study 8,Chocolate + likeability,3,6
R_R5hYH98X0MZHRrH,Study 8,Chocolate + fungibility,3,6
R_3JyMjsc11bWt5Dp,Study 8,Money,2,6
R_3JyMjsc11bWt5Dp,Study 8,Chocolate,4,6
R_3JyMjsc11bWt5Dp,Study 8,Chocolate + likeability,3,6
R_3JyMjsc11bWt5Dp,Study 8,Chocolate + fungibility,2,6
R_x91RmgzefkdWGeR,Study 8,Money,3,6
R_x91RmgzefkdWGeR,Study 8,Chocolate,3,6
R_x91RmgzefkdWGeR,Study 8,Chocolate + likeability,3,6
R_x91RmgzefkdWGeR,Study 8,Chocolate + fungibility,3,6
R_3fZER5nKgXxeWfL,Study 8,Money,2,6
R_3fZER5nKgXxeWfL,Study 8,Chocolate,3,6
R_3fZER5nKgXxeWfL,Study 8,Chocolate + likeability,2,6
R_3fZER5nKgXxeWfL,Study 8,Chocolate + fungibility,3,6
R_7NCrOtNo16Bf7Fv,Study 8,Money,0,6
R_7NCrOtNo16Bf7Fv,Study 8,Chocolate,0,6
R_7NCrOtNo16Bf7Fv,Study 8,Chocolate + likeability,0,6
R_7NCrOtNo16Bf7Fv,Study 8,Chocolate + fungibility,0,6
R_29bq03M4kSRpebd,Study 8,Money,2,6
R_29bq03M4kSRpebd,Study 8,Chocolate,2,6
R_29bq03M4kSRpebd,Study 8,Chocolate + likeability,2,6
R_29bq03M4kSRpebd,Study 8,Chocolate + fungibility,2,6
R_2E4bdRwVnLcFwvU,Study 8,Money,3,6
R_2E4bdRwVnLcFwvU,Study 8,Chocolate,3,6
R_2E4bdRwVnLcFwvU,Study 8,Chocolate + likeability,3,6
R_2E4bdRwVnLcFwvU,Study 8,Chocolate + fungibility,3,6
R_1FQlpfHB60zUcFp,Study 8,Money,2,6
R_1FQlpfHB60zUcFp,Study 8,Chocolate,2,6
R_1FQlpfHB60zUcFp,Study 8,Chocolate + likeability,1,6
R_1FQlpfHB60zUcFp,Study 8,Chocolate + fungibility,1,6
R_33rMKutj2l5OKAM,Study 8,Money,1,6
R_33rMKutj2l5OKAM,Study 8,Chocolate,3,6
R_33rMKutj2l5OKAM,Study 8,Chocolate + likeability,2,6
R_33rMKutj2l5OKAM,Study 8,Chocolate + fungibility,2,6
R_2tzioZGY9WFr42g,Study 8,Money,4,6
R_2tzioZGY9WFr42g,Study 8,Chocolate,3,6
R_2tzioZGY9WFr42g,Study 8,Chocolate + likeability,3,6
R_2tzioZGY9WFr42g,Study 8,Chocolate + fungibility,3,6
R_1ovZ5oqzlEV9UAU,Study 8,Money,3,6
R_1ovZ5oqzlEV9UAU,Study 8,Chocolate,3,6
R_1ovZ5oqzlEV9UAU,Study 8,Chocolate + likeability,3,6
R_1ovZ5oqzlEV9UAU,Study 8,Chocolate + fungibility,3,6
R_2U0cHI8ynerl59a,Study 8,Money,3,6
R_2U0cHI8ynerl59a,Study 8,Chocolate,5,6
R_2U0cHI8ynerl59a,Study 8,Chocolate + likeability,3,6
R_2U0cHI8ynerl59a,Study 8,Chocolate + fungibility,6,6
R_2bJoYdPutCkNDwz,Study 8,Money,0,6
R_2bJoYdPutCkNDwz,Study 8,Chocolate,0,6
R_2bJoYdPutCkNDwz,Study 8,Chocolate + likeability,0,6
R_2bJoYdPutCkNDwz,Study 8,Chocolate + fungibility,0,6
R_3LjVJFFaGHBrKXK,Study 8,Money,3,6
R_3LjVJFFaGHBrKXK,Study 8,Chocolate,3,6
R_3LjVJFFaGHBrKXK,Study 8,Chocolate + likeability,3,6
R_3LjVJFFaGHBrKXK,Study 8,Chocolate + fungibility,3,6
R_21aXQc5oj6jmDNw,Study 8,Money,3,6
R_21aXQc5oj6jmDNw,Study 8,Chocolate,3,6
R_21aXQc5oj6jmDNw,Study 8,Chocolate + likeability,3,6
R_21aXQc5oj6jmDNw,Study 8,Chocolate + fungibility,3,6
R_RLBZE3njVmuQXuh,Study 8,Money,3,6
R_RLBZE3njVmuQXuh,Study 8,Chocolate,3,6
R_RLBZE3njVmuQXuh,Study 8,Chocolate + likeability,3,6
